Tipo de dato;Agregados macroeconómicos;Niveles y tasas;Periodo;Total
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2016T3;27.786
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2016T2;27.496
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2016T1;27.066
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2015T4;27.474
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2015T3;27.191
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2015T2;26.881
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2015T1;26.173
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2014T4;25.249
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2014T3;25.364
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2014T2;24.675
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2014T1;24.749
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2013T4;23.847
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2013T3;23.982
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2013T2;23.961
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2013T1;23.351
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2012T4;22.796
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2012T3;22.39
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2012T2;21.514
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2012T1;21.599
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2011T4;21.336
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2011T3;22.091
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2011T2;22.776
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2011T1;23.129
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2010T4;23.432
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2010T3;23.596
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2010T2;23.35
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2010T1;23.074
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2009T4;19.63
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2009T3;17.039
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2009T2;16.436
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2009T1;21.202
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2008T4;22.227
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2008T3;22.617
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2008T2;23.237
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2008T1;25.642
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2007T4;27.016
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2007T3;27.914
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2007T2;28.979
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2007T1;29.163
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2006T4;28.901
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2006T3;28.541
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2006T2;27.736
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2006T1;27.698
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2005T4;26.719
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2005T3;26.177
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2005T2;26.107
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2005T1;24.867
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2004T4;24.148
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2004T3;23.847
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2004T2;22.797
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2004T1;22.052
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2003T4;21.753
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2003T3;20.744
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2003T2;20.28
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2003T1;19.884
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2002T4;19.066
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2002T3;18.936
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2002T2;18.479
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2002T1;18.069
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2001T4;18.054
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2001T3;17.471
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2001T2;17.069
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2001T1;17.076
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2000T4;16.816
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2000T3;16.68
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2000T2;16.7
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;2000T1;16.245
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1999T4;16.433
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1999T3;15.383
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1999T2;15.025
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1999T1;14.747
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1998T4;14.766
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1998T3;14.038
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1998T2;13.582
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1998T1;13.18
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1997T4;12.578
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1997T3;12.378
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1997T2;11.99
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1997T1;11.603
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1996T4;11.321
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1996T3;11.174
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1996T2;10.983
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1996T1;10.964
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1995T4;10.338
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1995T3;10.594
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1995T2;10.473
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Dato base;1995T1;10.138
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2021T2;0,1640
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2021T1;17,519
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2020T4;21,844
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2020T3;388,264
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2020T2;-317,654
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2020T1;-33,338
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2019T4;-12,748
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2019T3;15,389
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2019T2;-0,4673
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2019T1;-0,5326
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2018T4;14,507
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2018T3;0,3450
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2018T2;15,924
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2018T1;13,774
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2017T4;0,7983
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2017T3;0,8532
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2017T2;11,836
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2017T1;13,513
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2016T4;20,046
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2016T3;10,547
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2016T2;15,887
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2016T1;-14,850
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2015T4;10,408
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2015T3;11,532
Datos ajustados de estacionalidad y calendario;Impuestos sobre los productos;Variación trimestral;2015T2;27,051
